Symbol,YahooTicker,Name,Sector,UniverseType,StartDate,EndDate,SnapshotDate,RevisionDate,OldId
LMT,LMT,Lockheed Martin,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
LOW,LOW,Lowe's,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
MA,MA,MasterCard Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
MCD,MCD,McDonald's Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
MDLZ,MDLZ,Mondelēz International,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
MDT,MDT,Medtronic plc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
MET,MET,MetLife Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
MMM,MMM,3M Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
MO,MO,Altria Group,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
MRK,MRK,Merck & Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
MS,MS,Morgan Stanley,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
MSFT,MSFT,Microsoft,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
NEE,NEE,NextEra Energy,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
NFLX,NFLX,Netflix,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
NKE,NKE,"Nike, Inc.",,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
NVDA,NVDA,NVIDIA Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
ORCL,ORCL,Oracle Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
OXY,OXY,Occidental Petroleum Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
PEP,PEP,PepsiCo,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
PFE,PFE,Pfizer Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
PG,PG,Procter & Gamble Co,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
PM,PM,Philip Morris International,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
PYPL,PYPL,PayPal Holdings,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
QCOM,QCOM,Qualcomm Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
RTX,RTX,Raytheon Technologies,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
SBUX,SBUX,Starbucks Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
SLB,SLB,Schlumberger,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
SO,SO,Southern Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
SPG,SPG,"Simon Property Group, Inc.",,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
T,T,AT&T Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
TGT,TGT,Target Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
TMO,TMO,Thermo Fisher Scientific,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
TXN,TXN,Texas Instruments,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
UNH,UNH,UnitedHealth Group,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
UNP,UNP,Union Pacific Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
UPS,UPS,United Parcel Service,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
USB,USB,U.S. Bancorp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
V,V,Visa Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
VZ,VZ,Verizon Communications,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
WBA,WBA,Walgreens Boots Alliance,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
WFC,WFC,Wells Fargo,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
WMT,WMT,Walmart,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
XOM,XOM,Exxon Mobil Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-05-31,2020-06-29,2020-05-31,2020-05-29,959665002
AAPL,AAPL,Apple Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
ABBV,ABBV,AbbVie Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
ABT,ABT,Abbott Laboratories,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
ACN,ACN,Accenture,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
ADBE,ADBE,Adobe Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
AIG,AIG,American International Group,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
ALL,ALL,Allstate,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
AMGN,AMGN,Amgen Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
AMT,AMT,American Tower,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
AMZN,AMZN,Amazon.com,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
AXP,AXP,American Express,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
BA,BA,Boeing Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
BAC,BAC,Bank of America Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
BIIB,BIIB,Biogen,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
BK,BK,The Bank of New York Mellon,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
BKNG,BKNG,Booking Holdings,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
BLK,BLK,BlackRock Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
BMY,BMY,Bristol-Myers Squibb,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
BRK.B,BRK-B,Berkshire Hathaway,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
C,C,Citigroup Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
CAT,CAT,Caterpillar Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
CHTR,CHTR,Charter Communications,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
CL,CL,Colgate-Palmolive,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
CMCSA,CMCSA,Comcast Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
COF,COF,Capital One Financial Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
COP,COP,ConocoPhillips,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
COST,COST,Costco Wholesale Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
CRM,CRM,salesforce.com,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
CSCO,CSCO,Cisco Systems,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
CVS,CVS,CVS Health,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
CVX,CVX,Chevron Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
DD,DD,DuPont de Nemours Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
DHR,DHR,Danaher Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
DIS,DIS,The Walt Disney Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
DOW,DOW,Dow Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
DUK,DUK,Duke Energy,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
EMR,EMR,Emerson Electric Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
EXC,EXC,Exelon,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
F,F,Ford Motor Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
FB,FB,"Facebook, Inc.",,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
FDX,FDX,FedEx,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
GD,GD,General Dynamics,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
GE,GE,General Electric,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
GILD,GILD,Gilead Sciences,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
GM,GM,General Motors,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
GOOG,GOOG,Alphabet Inc. (Class C),,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
GOOGL,GOOGL,Alphabet Inc. (Class A),,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
GS,GS,Goldman Sachs,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
HD,HD,Home Depot,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
HON,HON,Honeywell,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
IBM,IBM,International Business Machines,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
INTC,INTC,Intel Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
JNJ,JNJ,Johnson & Johnson,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
JPM,JPM,JPMorgan Chase & Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
KHC,KHC,Kraft Heinz,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
KMI,KMI,Kinder Morgan,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
KO,KO,The Coca-Cola Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
LLY,LLY,Eli Lilly and Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
LMT,LMT,Lockheed Martin,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
LOW,LOW,Lowe's,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
MA,MA,MasterCard Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
MCD,MCD,McDonald's Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
MDLZ,MDLZ,Mondelēz International,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
MDT,MDT,Medtronic plc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
MET,MET,MetLife Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
MMM,MMM,3M Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
MO,MO,Altria Group,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
MRK,MRK,Merck & Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
MS,MS,Morgan Stanley,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
MSFT,MSFT,Microsoft,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
NEE,NEE,NextEra Energy,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
NFLX,NFLX,Netflix,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
NKE,NKE,"Nike, Inc.",,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
NVDA,NVDA,NVIDIA Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
ORCL,ORCL,Oracle Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
OXY,OXY,Occidental Petroleum Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
PEP,PEP,PepsiCo,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
PFE,PFE,Pfizer Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
PG,PG,Procter & Gamble Co,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
PM,PM,Philip Morris International,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
PYPL,PYPL,PayPal Holdings,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
QCOM,QCOM,Qualcomm Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
RTX,RTX,Raytheon Technologies,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
SBUX,SBUX,Starbucks Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
SLB,SLB,Schlumberger,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
SO,SO,Southern Company,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
SPG,SPG,"Simon Property Group, Inc.",,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
T,T,AT&T Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
TGT,TGT,Target Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
TMO,TMO,Thermo Fisher Scientific,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
TXN,TXN,Texas Instruments,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
UNH,UNH,UnitedHealth Group,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
UNP,UNP,Union Pacific Corporation,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
UPS,UPS,United Parcel Service,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
USB,USB,U.S. Bancorp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
V,V,Visa Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
VZ,VZ,Verizon Communications,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
WBA,WBA,Walgreens Boots Alliance,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
WFC,WFC,Wells Fargo,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
WMT,WMT,Walmart,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
XOM,XOM,Exxon Mobil Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-06-30,2020-07-30,2020-06-30,2020-05-29,959665002
AAPL,AAPL,Apple Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
ABBV,ABBV,AbbVie Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
ABT,ABT,Abbott Laboratories,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
ACN,ACN,Accenture,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
ADBE,ADBE,Adobe Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
AIG,AIG,American International Group,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
ALL,ALL,Allstate,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
AMGN,AMGN,Amgen Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
AMT,AMT,American Tower,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
AMZN,AMZN,Amazon.com,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
AXP,AXP,American Express,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
BA,BA,Boeing Co.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
BAC,BAC,Bank of America Corp,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
BIIB,BIIB,Biogen,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
BK,BK,The Bank of New York Mellon,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
BKNG,BKNG,Booking Holdings,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
BLK,BLK,BlackRock Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
BMY,BMY,Bristol-Myers Squibb,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
BRK.B,BRK-B,Berkshire Hathaway,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
C,C,Citigroup Inc,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
CAT,CAT,Caterpillar Inc.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
CHTR,CHTR,Charter Communications,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
CL,CL,Colgate-Palmolive,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
CMCSA,CMCSA,Comcast Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
COF,COF,Capital One Financial Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
COP,COP,ConocoPhillips,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
COST,COST,Costco Wholesale Corp.,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
CRM,CRM,salesforce.com,,WIKIPEDIA_REVISION_POINT_IN_TIME_APPROX,2020-07-31,2020-08-30,2020-07-31,2020-07-12,967386762
