Symbol,Name,Sector,YahooTicker,SnapshotDate,RevisionDate,OldId
CL,Colgate-Palmolive Co.,,CL,2016-02-29,2016-01-31,702642487
CMCSA,Comcast Corporation,,CMCSA,2016-02-29,2016-01-31,702642487
COF,Capital One Financial Corp.,,COF,2016-02-29,2016-01-31,702642487
COP,ConocoPhillips,,COP,2016-02-29,2016-01-31,702642487
COST,Costco,,COST,2016-02-29,2016-01-31,702642487
CSCO,Cisco Systems,,CSCO,2016-02-29,2016-01-31,702642487
CVS,CVS Caremark,,CVS,2016-02-29,2016-01-31,702642487
CVX,Chevron,,CVX,2016-02-29,2016-01-31,702642487
DD,DuPont,,DD,2016-02-29,2016-01-31,702642487
DIS,The Walt Disney Company,,DIS,2016-02-29,2016-01-31,702642487
DOW,Dow Chemical,,DOW,2016-02-29,2016-01-31,702642487
DVN,Devon Energy,,DVN,2016-02-29,2016-01-31,702642487
EBAY,eBay Inc.,,EBAY,2016-02-29,2016-01-31,702642487
EMC,EMC Corporation,,EMC,2016-02-29,2016-01-31,702642487
EMR,Emerson Electric Co.,,EMR,2016-02-29,2016-01-31,702642487
EXC,Exelon,,EXC,2016-02-29,2016-01-31,702642487
F,Ford Motor,,F,2016-02-29,2016-01-31,702642487
FB,Facebook,,FB,2016-02-29,2016-01-31,702642487
FCX,Freeport-McMoran,,FCX,2016-02-29,2016-01-31,702642487
FDX,FedEx,,FDX,2016-02-29,2016-01-31,702642487
FOXA,"Twenty-First Century Fox, Inc",,FOXA,2016-02-29,2016-01-31,702642487
GD,General Dynamics,,GD,2016-02-29,2016-01-31,702642487
GE,General Electric Co.,,GE,2016-02-29,2016-01-31,702642487
GILD,Gilead Sciences,,GILD,2016-02-29,2016-01-31,702642487
GM,General Motors,,GM,2016-02-29,2016-01-31,702642487
GOOG,Google Inc.,,GOOG,2016-02-29,2016-01-31,702642487
GS,Goldman Sachs,,GS,2016-02-29,2016-01-31,702642487
HAL,Halliburton,,HAL,2016-02-29,2016-01-31,702642487
HD,Home Depot,,HD,2016-02-29,2016-01-31,702642487
HON,Honeywell,,HON,2016-02-29,2016-01-31,702642487
IBM,International Business Machines,,IBM,2016-02-29,2016-01-31,702642487
INTC,Intel Corporation,,INTC,2016-02-29,2016-01-31,702642487
JNJ,Johnson & Johnson Inc,,JNJ,2016-02-29,2016-01-31,702642487
JPM,JP Morgan Chase & Co,,JPM,2016-02-29,2016-01-31,702642487
KO,The Coca-Cola Company,,KO,2016-02-29,2016-01-31,702642487
LLY,Eli Lilly and Company,,LLY,2016-02-29,2016-01-31,702642487
LMT,Lockheed-Martin,,LMT,2016-02-29,2016-01-31,702642487
LOW,Lowe's,,LOW,2016-02-29,2016-01-31,702642487
MA,Mastercard Inc,,MA,2016-02-29,2016-01-31,702642487
MCD,McDonald's Corp,,MCD,2016-02-29,2016-01-31,702642487
MDLZ,Mondelēz International,,MDLZ,2016-02-29,2016-01-31,702642487
MDT,Medtronic Inc.,,MDT,2016-02-29,2016-01-31,702642487
MET,Metlife Inc.,,MET,2016-02-29,2016-01-31,702642487
MMM,3M Company,,MMM,2016-02-29,2016-01-31,702642487
MO,Altria Group,,MO,2016-02-29,2016-01-31,702642487
MON,Monsanto,,MON,2016-02-29,2016-01-31,702642487
MRK,Merck & Co.,,MRK,2016-02-29,2016-01-31,702642487
MS,Morgan Stanley,,MS,2016-02-29,2016-01-31,702642487
MSFT,Microsoft,,MSFT,2016-02-29,2016-01-31,702642487
NKE,Nike,,NKE,2016-02-29,2016-01-31,702642487
NOV,National Oilwell Varco,,NOV,2016-02-29,2016-01-31,702642487
NSC,Norfolk Southern Corporation,,NSC,2016-02-29,2016-01-31,702642487
ORCL,Oracle Corporation,,ORCL,2016-02-29,2016-01-31,702642487
OXY,Occidental Petroleum Corp.,,OXY,2016-02-29,2016-01-31,702642487
PEP,Pepsico Inc.,,PEP,2016-02-29,2016-01-31,702642487
PFE,Pfizer Inc,,PFE,2016-02-29,2016-01-31,702642487
PG,Procter & Gamble Co,,PG,2016-02-29,2016-01-31,702642487
PM,Phillip Morris International,,PM,2016-02-29,2016-01-31,702642487
QCOM,Qualcomm Inc.,,QCOM,2016-02-29,2016-01-31,702642487
RTN,Raytheon Company,,RTN,2016-02-29,2016-01-31,702642487
SBUX,Starbucks Corporation,,SBUX,2016-02-29,2016-01-31,702642487
SLB,Schlumberger,,SLB,2016-02-29,2016-01-31,702642487
SO,Southern Company,,SO,2016-02-29,2016-01-31,702642487
SPG,"Simon Property Group, Inc.",,SPG,2016-02-29,2016-01-31,702642487
T,AT&T Inc,,T,2016-02-29,2016-01-31,702642487
TGT,Target Corp.,,TGT,2016-02-29,2016-01-31,702642487
TWX,Time Warner Inc.,,TWX,2016-02-29,2016-01-31,702642487
TXN,Texas Instruments,,TXN,2016-02-29,2016-01-31,702642487
UNH,UnitedHealth Group Inc.,,UNH,2016-02-29,2016-01-31,702642487
UNP,Union Pacific Corp.,,UNP,2016-02-29,2016-01-31,702642487
UPS,United Parcel Service Inc,,UPS,2016-02-29,2016-01-31,702642487
USB,US Bancorp,,USB,2016-02-29,2016-01-31,702642487
UTX,United Technologies Corp,,UTX,2016-02-29,2016-01-31,702642487
V,Visa Inc.,,V,2016-02-29,2016-01-31,702642487
VZ,Verizon Communications Inc,,VZ,2016-02-29,2016-01-31,702642487
WBA,Walgreens Boots Alliance,,WBA,2016-02-29,2016-01-31,702642487
WFC,Wells Fargo,,WFC,2016-02-29,2016-01-31,702642487
WMT,Wal-Mart,,WMT,2016-02-29,2016-01-31,702642487
XOM,Exxon Mobil Corp,,XOM,2016-02-29,2016-01-31,702642487
AAPL,Apple Inc.,,AAPL,2016-03-31,2016-03-21,711243947
ABBV,AbbVie Inc.,,ABBV,2016-03-31,2016-03-21,711243947
ABT,Abbott Laboratories,,ABT,2016-03-31,2016-03-21,711243947
ACN,Accenture plc,,ACN,2016-03-31,2016-03-21,711243947
AIG,American International Group Inc.,,AIG,2016-03-31,2016-03-21,711243947
ALL,Allstate Corp.,,ALL,2016-03-31,2016-03-21,711243947
AMGN,Amgen Inc.,,AMGN,2016-03-31,2016-03-21,711243947
AMZN,Amazon.com,,AMZN,2016-03-31,2016-03-21,711243947
APA,Apache Corp.,,APA,2016-03-31,2016-03-21,711243947
AXP,American Express Inc.,,AXP,2016-03-31,2016-03-21,711243947
BA,Boeing Co.,,BA,2016-03-31,2016-03-21,711243947
BAC,Bank of America Corp,,BAC,2016-03-31,2016-03-21,711243947
BAX,Baxter International Inc,,BAX,2016-03-31,2016-03-21,711243947
BIIB,Biogen Idec,,BIIB,2016-03-31,2016-03-21,711243947
BK,Bank of New York,,BK,2016-03-31,2016-03-21,711243947
BLK,BlackRock Inc,,BLK,2016-03-31,2016-03-21,711243947
BMY,Bristol-Myers Squibb,,BMY,2016-03-31,2016-03-21,711243947
BRK.B,Berkshire Hathaway,,BRK-B,2016-03-31,2016-03-21,711243947
C,Citigroup Inc,,C,2016-03-31,2016-03-21,711243947
CAT,Caterpillar Inc,,CAT,2016-03-31,2016-03-21,711243947
CL,Colgate-Palmolive Co.,,CL,2016-03-31,2016-03-21,711243947
CMCSA,Comcast Corporation,,CMCSA,2016-03-31,2016-03-21,711243947
COF,Capital One Financial Corp.,,COF,2016-03-31,2016-03-21,711243947
COP,ConocoPhillips,,COP,2016-03-31,2016-03-21,711243947
COST,Costco,,COST,2016-03-31,2016-03-21,711243947
CSCO,Cisco Systems,,CSCO,2016-03-31,2016-03-21,711243947
CVS,CVS Caremark,,CVS,2016-03-31,2016-03-21,711243947
CVX,Chevron,,CVX,2016-03-31,2016-03-21,711243947
DD,DuPont,,DD,2016-03-31,2016-03-21,711243947
DIS,The Walt Disney Company,,DIS,2016-03-31,2016-03-21,711243947
DOW,Dow Chemical,,DOW,2016-03-31,2016-03-21,711243947
DVN,Devon Energy,,DVN,2016-03-31,2016-03-21,711243947
EBAY,eBay Inc.,,EBAY,2016-03-31,2016-03-21,711243947
EMC,EMC Corporation,,EMC,2016-03-31,2016-03-21,711243947
EMR,Emerson Electric Co.,,EMR,2016-03-31,2016-03-21,711243947
EXC,Exelon,,EXC,2016-03-31,2016-03-21,711243947
F,Ford Motor,,F,2016-03-31,2016-03-21,711243947
FB,Facebook,,FB,2016-03-31,2016-03-21,711243947
FCX,Freeport-McMoran,,FCX,2016-03-31,2016-03-21,711243947
FDX,FedEx,,FDX,2016-03-31,2016-03-21,711243947
FOXA,"Twenty-First Century Fox, Inc",,FOXA,2016-03-31,2016-03-21,711243947
GD,General Dynamics,,GD,2016-03-31,2016-03-21,711243947
GE,General Electric Co.,,GE,2016-03-31,2016-03-21,711243947
GILD,Gilead Sciences,,GILD,2016-03-31,2016-03-21,711243947
GM,General Motors,,GM,2016-03-31,2016-03-21,711243947
GOOG,Google Inc.,,GOOG,2016-03-31,2016-03-21,711243947
GS,Goldman Sachs,,GS,2016-03-31,2016-03-21,711243947
HAL,Halliburton,,HAL,2016-03-31,2016-03-21,711243947
HD,Home Depot,,HD,2016-03-31,2016-03-21,711243947
HON,Honeywell,,HON,2016-03-31,2016-03-21,711243947
IBM,International Business Machines,,IBM,2016-03-31,2016-03-21,711243947
INTC,Intel Corporation,,INTC,2016-03-31,2016-03-21,711243947
JNJ,Johnson & Johnson Inc,,JNJ,2016-03-31,2016-03-21,711243947
JPM,JP Morgan Chase & Co,,JPM,2016-03-31,2016-03-21,711243947
KO,The Coca-Cola Company,,KO,2016-03-31,2016-03-21,711243947
LLY,Eli Lilly and Company,,LLY,2016-03-31,2016-03-21,711243947
LMT,Lockheed-Martin,,LMT,2016-03-31,2016-03-21,711243947
LOW,Lowe's,,LOW,2016-03-31,2016-03-21,711243947
MA,Mastercard Inc,,MA,2016-03-31,2016-03-21,711243947
MCD,McDonald's Corp,,MCD,2016-03-31,2016-03-21,711243947
MDLZ,Mondelēz International,,MDLZ,2016-03-31,2016-03-21,711243947
MDT,Medtronic Inc.,,MDT,2016-03-31,2016-03-21,711243947
MET,Metlife Inc.,,MET,2016-03-31,2016-03-21,711243947
MMM,3M Company,,MMM,2016-03-31,2016-03-21,711243947
MO,Altria Group,,MO,2016-03-31,2016-03-21,711243947
MON,Monsanto,,MON,2016-03-31,2016-03-21,711243947
MRK,Merck & Co.,,MRK,2016-03-31,2016-03-21,711243947
MS,Morgan Stanley,,MS,2016-03-31,2016-03-21,711243947
MSFT,Microsoft,,MSFT,2016-03-31,2016-03-21,711243947
NEE,NextEra Energy,,NEE,2016-03-31,2016-03-21,711243947
NKE,Nike,,NKE,2016-03-31,2016-03-21,711243947
NOV,National Oilwell Varco,,NOV,2016-03-31,2016-03-21,711243947
NSC,Norfolk Southern Corporation,,NSC,2016-03-31,2016-03-21,711243947
ORCL,Oracle Corporation,,ORCL,2016-03-31,2016-03-21,711243947
OXY,Occidental Petroleum Corp.,,OXY,2016-03-31,2016-03-21,711243947
PEP,Pepsico Inc.,,PEP,2016-03-31,2016-03-21,711243947
PFE,Pfizer Inc,,PFE,2016-03-31,2016-03-21,711243947
PG,Procter & Gamble Co,,PG,2016-03-31,2016-03-21,711243947
PM,Phillip Morris International,,PM,2016-03-31,2016-03-21,711243947
QCOM,Qualcomm Inc.,,QCOM,2016-03-31,2016-03-21,711243947
RTN,Raytheon Company,,RTN,2016-03-31,2016-03-21,711243947
SBUX,Starbucks Corporation,,SBUX,2016-03-31,2016-03-21,711243947
SLB,Schlumberger,,SLB,2016-03-31,2016-03-21,711243947
SO,Southern Company,,SO,2016-03-31,2016-03-21,711243947
SPG,"Simon Property Group, Inc.",,SPG,2016-03-31,2016-03-21,711243947
T,AT&T Inc,,T,2016-03-31,2016-03-21,711243947
TGT,Target Corp.,,TGT,2016-03-31,2016-03-21,711243947
TWX,Time Warner Inc.,,TWX,2016-03-31,2016-03-21,711243947
TXN,Texas Instruments,,TXN,2016-03-31,2016-03-21,711243947
UNH,UnitedHealth Group Inc.,,UNH,2016-03-31,2016-03-21,711243947
UNP,Union Pacific Corp.,,UNP,2016-03-31,2016-03-21,711243947
UPS,United Parcel Service Inc,,UPS,2016-03-31,2016-03-21,711243947
USB,US Bancorp,,USB,2016-03-31,2016-03-21,711243947
UTX,United Technologies Corp,,UTX,2016-03-31,2016-03-21,711243947
V,Visa Inc.,,V,2016-03-31,2016-03-21,711243947
VZ,Verizon Communications Inc,,VZ,2016-03-31,2016-03-21,711243947
WBA,Walgreens Boots Alliance,,WBA,2016-03-31,2016-03-21,711243947
WFC,Wells Fargo,,WFC,2016-03-31,2016-03-21,711243947
WMT,Wal-Mart,,WMT,2016-03-31,2016-03-21,711243947
XOM,Exxon Mobil Corp,,XOM,2016-03-31,2016-03-21,711243947
AAPL,Apple Inc.,,AAPL,2016-04-30,2016-03-21,711243947
ABBV,AbbVie Inc.,,ABBV,2016-04-30,2016-03-21,711243947
ABT,Abbott Laboratories,,ABT,2016-04-30,2016-03-21,711243947
ACN,Accenture plc,,ACN,2016-04-30,2016-03-21,711243947
AIG,American International Group Inc.,,AIG,2016-04-30,2016-03-21,711243947
ALL,Allstate Corp.,,ALL,2016-04-30,2016-03-21,711243947
AMGN,Amgen Inc.,,AMGN,2016-04-30,2016-03-21,711243947
AMZN,Amazon.com,,AMZN,2016-04-30,2016-03-21,711243947
APA,Apache Corp.,,APA,2016-04-30,2016-03-21,711243947
AXP,American Express Inc.,,AXP,2016-04-30,2016-03-21,711243947
BA,Boeing Co.,,BA,2016-04-30,2016-03-21,711243947
BAC,Bank of America Corp,,BAC,2016-04-30,2016-03-21,711243947
BAX,Baxter International Inc,,BAX,2016-04-30,2016-03-21,711243947
BIIB,Biogen Idec,,BIIB,2016-04-30,2016-03-21,711243947
BK,Bank of New York,,BK,2016-04-30,2016-03-21,711243947
BLK,BlackRock Inc,,BLK,2016-04-30,2016-03-21,711243947
BMY,Bristol-Myers Squibb,,BMY,2016-04-30,2016-03-21,711243947
BRK.B,Berkshire Hathaway,,BRK-B,2016-04-30,2016-03-21,711243947
C,Citigroup Inc,,C,2016-04-30,2016-03-21,711243947
CAT,Caterpillar Inc,,CAT,2016-04-30,2016-03-21,711243947
CL,Colgate-Palmolive Co.,,CL,2016-04-30,2016-03-21,711243947
CMCSA,Comcast Corporation,,CMCSA,2016-04-30,2016-03-21,711243947
COF,Capital One Financial Corp.,,COF,2016-04-30,2016-03-21,711243947
COP,ConocoPhillips,,COP,2016-04-30,2016-03-21,711243947
COST,Costco,,COST,2016-04-30,2016-03-21,711243947
CSCO,Cisco Systems,,CSCO,2016-04-30,2016-03-21,711243947
CVS,CVS Caremark,,CVS,2016-04-30,2016-03-21,711243947
CVX,Chevron,,CVX,2016-04-30,2016-03-21,711243947
DD,DuPont,,DD,2016-04-30,2016-03-21,711243947
DIS,The Walt Disney Company,,DIS,2016-04-30,2016-03-21,711243947
DOW,Dow Chemical,,DOW,2016-04-30,2016-03-21,711243947
DVN,Devon Energy,,DVN,2016-04-30,2016-03-21,711243947
EBAY,eBay Inc.,,EBAY,2016-04-30,2016-03-21,711243947
EMC,EMC Corporation,,EMC,2016-04-30,2016-03-21,711243947
EMR,Emerson Electric Co.,,EMR,2016-04-30,2016-03-21,711243947
EXC,Exelon,,EXC,2016-04-30,2016-03-21,711243947
F,Ford Motor,,F,2016-04-30,2016-03-21,711243947
FB,Facebook,,FB,2016-04-30,2016-03-21,711243947
FCX,Freeport-McMoran,,FCX,2016-04-30,2016-03-21,711243947
FDX,FedEx,,FDX,2016-04-30,2016-03-21,711243947
FOXA,"Twenty-First Century Fox, Inc",,FOXA,2016-04-30,2016-03-21,711243947
GD,General Dynamics,,GD,2016-04-30,2016-03-21,711243947
GE,General Electric Co.,,GE,2016-04-30,2016-03-21,711243947
GILD,Gilead Sciences,,GILD,2016-04-30,2016-03-21,711243947
GM,General Motors,,GM,2016-04-30,2016-03-21,711243947
GOOG,Google Inc.,,GOOG,2016-04-30,2016-03-21,711243947
GS,Goldman Sachs,,GS,2016-04-30,2016-03-21,711243947
HAL,Halliburton,,HAL,2016-04-30,2016-03-21,711243947
HD,Home Depot,,HD,2016-04-30,2016-03-21,711243947
HON,Honeywell,,HON,2016-04-30,2016-03-21,711243947
IBM,International Business Machines,,IBM,2016-04-30,2016-03-21,711243947
INTC,Intel Corporation,,INTC,2016-04-30,2016-03-21,711243947
JNJ,Johnson & Johnson Inc,,JNJ,2016-04-30,2016-03-21,711243947
JPM,JP Morgan Chase & Co,,JPM,2016-04-30,2016-03-21,711243947
KO,The Coca-Cola Company,,KO,2016-04-30,2016-03-21,711243947
LLY,Eli Lilly and Company,,LLY,2016-04-30,2016-03-21,711243947
LMT,Lockheed-Martin,,LMT,2016-04-30,2016-03-21,711243947
LOW,Lowe's,,LOW,2016-04-30,2016-03-21,711243947
MA,Mastercard Inc,,MA,2016-04-30,2016-03-21,711243947
MCD,McDonald's Corp,,MCD,2016-04-30,2016-03-21,711243947
MDLZ,Mondelēz International,,MDLZ,2016-04-30,2016-03-21,711243947
MDT,Medtronic Inc.,,MDT,2016-04-30,2016-03-21,711243947
MET,Metlife Inc.,,MET,2016-04-30,2016-03-21,711243947
MMM,3M Company,,MMM,2016-04-30,2016-03-21,711243947
MO,Altria Group,,MO,2016-04-30,2016-03-21,711243947
MON,Monsanto,,MON,2016-04-30,2016-03-21,711243947
MRK,Merck & Co.,,MRK,2016-04-30,2016-03-21,711243947
MS,Morgan Stanley,,MS,2016-04-30,2016-03-21,711243947
MSFT,Microsoft,,MSFT,2016-04-30,2016-03-21,711243947
NEE,NextEra Energy,,NEE,2016-04-30,2016-03-21,711243947
NKE,Nike,,NKE,2016-04-30,2016-03-21,711243947
NOV,National Oilwell Varco,,NOV,2016-04-30,2016-03-21,711243947
NSC,Norfolk Southern Corporation,,NSC,2016-04-30,2016-03-21,711243947
ORCL,Oracle Corporation,,ORCL,2016-04-30,2016-03-21,711243947
OXY,Occidental Petroleum Corp.,,OXY,2016-04-30,2016-03-21,711243947
PEP,Pepsico Inc.,,PEP,2016-04-30,2016-03-21,711243947
PFE,Pfizer Inc,,PFE,2016-04-30,2016-03-21,711243947
PG,Procter & Gamble Co,,PG,2016-04-30,2016-03-21,711243947
PM,Phillip Morris International,,PM,2016-04-30,2016-03-21,711243947
QCOM,Qualcomm Inc.,,QCOM,2016-04-30,2016-03-21,711243947
RTN,Raytheon Company,,RTN,2016-04-30,2016-03-21,711243947
SBUX,Starbucks Corporation,,SBUX,2016-04-30,2016-03-21,711243947
SLB,Schlumberger,,SLB,2016-04-30,2016-03-21,711243947
SO,Southern Company,,SO,2016-04-30,2016-03-21,711243947
SPG,"Simon Property Group, Inc.",,SPG,2016-04-30,2016-03-21,711243947
T,AT&T Inc,,T,2016-04-30,2016-03-21,711243947
TGT,Target Corp.,,TGT,2016-04-30,2016-03-21,711243947
TWX,Time Warner Inc.,,TWX,2016-04-30,2016-03-21,711243947
TXN,Texas Instruments,,TXN,2016-04-30,2016-03-21,711243947
UNH,UnitedHealth Group Inc.,,UNH,2016-04-30,2016-03-21,711243947
UNP,Union Pacific Corp.,,UNP,2016-04-30,2016-03-21,711243947
UPS,United Parcel Service Inc,,UPS,2016-04-30,2016-03-21,711243947
USB,US Bancorp,,USB,2016-04-30,2016-03-21,711243947
UTX,United Technologies Corp,,UTX,2016-04-30,2016-03-21,711243947
V,Visa Inc.,,V,2016-04-30,2016-03-21,711243947
VZ,Verizon Communications Inc,,VZ,2016-04-30,2016-03-21,711243947
WBA,Walgreens Boots Alliance,,WBA,2016-04-30,2016-03-21,711243947
WFC,Wells Fargo,,WFC,2016-04-30,2016-03-21,711243947
WMT,Wal-Mart,,WMT,2016-04-30,2016-03-21,711243947
XOM,Exxon Mobil Corp,,XOM,2016-04-30,2016-03-21,711243947
AAPL,Apple Inc.,,AAPL,2016-05-31,2016-03-21,711243947
ABBV,AbbVie Inc.,,ABBV,2016-05-31,2016-03-21,711243947
ABT,Abbott Laboratories,,ABT,2016-05-31,2016-03-21,711243947
ACN,Accenture plc,,ACN,2016-05-31,2016-03-21,711243947
AIG,American International Group Inc.,,AIG,2016-05-31,2016-03-21,711243947
ALL,Allstate Corp.,,ALL,2016-05-31,2016-03-21,711243947
AMGN,Amgen Inc.,,AMGN,2016-05-31,2016-03-21,711243947
AMZN,Amazon.com,,AMZN,2016-05-31,2016-03-21,711243947
APA,Apache Corp.,,APA,2016-05-31,2016-03-21,711243947
AXP,American Express Inc.,,AXP,2016-05-31,2016-03-21,711243947
BA,Boeing Co.,,BA,2016-05-31,2016-03-21,711243947
BAC,Bank of America Corp,,BAC,2016-05-31,2016-03-21,711243947
BAX,Baxter International Inc,,BAX,2016-05-31,2016-03-21,711243947
BIIB,Biogen Idec,,BIIB,2016-05-31,2016-03-21,711243947
BK,Bank of New York,,BK,2016-05-31,2016-03-21,711243947
BLK,BlackRock Inc,,BLK,2016-05-31,2016-03-21,711243947
BMY,Bristol-Myers Squibb,,BMY,2016-05-31,2016-03-21,711243947
BRK.B,Berkshire Hathaway,,BRK-B,2016-05-31,2016-03-21,711243947
C,Citigroup Inc,,C,2016-05-31,2016-03-21,711243947
CAT,Caterpillar Inc,,CAT,2016-05-31,2016-03-21,711243947
CL,Colgate-Palmolive Co.,,CL,2016-05-31,2016-03-21,711243947
CMCSA,Comcast Corporation,,CMCSA,2016-05-31,2016-03-21,711243947
COF,Capital One Financial Corp.,,COF,2016-05-31,2016-03-21,711243947
COP,ConocoPhillips,,COP,2016-05-31,2016-03-21,711243947
COST,Costco,,COST,2016-05-31,2016-03-21,711243947
CSCO,Cisco Systems,,CSCO,2016-05-31,2016-03-21,711243947
CVS,CVS Caremark,,CVS,2016-05-31,2016-03-21,711243947
CVX,Chevron,,CVX,2016-05-31,2016-03-21,711243947
DD,DuPont,,DD,2016-05-31,2016-03-21,711243947
DIS,The Walt Disney Company,,DIS,2016-05-31,2016-03-21,711243947
DOW,Dow Chemical,,DOW,2016-05-31,2016-03-21,711243947
DVN,Devon Energy,,DVN,2016-05-31,2016-03-21,711243947
EBAY,eBay Inc.,,EBAY,2016-05-31,2016-03-21,711243947
EMC,EMC Corporation,,EMC,2016-05-31,2016-03-21,711243947
EMR,Emerson Electric Co.,,EMR,2016-05-31,2016-03-21,711243947
EXC,Exelon,,EXC,2016-05-31,2016-03-21,711243947
F,Ford Motor,,F,2016-05-31,2016-03-21,711243947
FB,Facebook,,FB,2016-05-31,2016-03-21,711243947
FCX,Freeport-McMoran,,FCX,2016-05-31,2016-03-21,711243947
FDX,FedEx,,FDX,2016-05-31,2016-03-21,711243947
FOXA,"Twenty-First Century Fox, Inc",,FOXA,2016-05-31,2016-03-21,711243947
GD,General Dynamics,,GD,2016-05-31,2016-03-21,711243947
GE,General Electric Co.,,GE,2016-05-31,2016-03-21,711243947
GILD,Gilead Sciences,,GILD,2016-05-31,2016-03-21,711243947
GM,General Motors,,GM,2016-05-31,2016-03-21,711243947
GOOG,Google Inc.,,GOOG,2016-05-31,2016-03-21,711243947
GS,Goldman Sachs,,GS,2016-05-31,2016-03-21,711243947
HAL,Halliburton,,HAL,2016-05-31,2016-03-21,711243947
HD,Home Depot,,HD,2016-05-31,2016-03-21,711243947
HON,Honeywell,,HON,2016-05-31,2016-03-21,711243947
IBM,International Business Machines,,IBM,2016-05-31,2016-03-21,711243947
INTC,Intel Corporation,,INTC,2016-05-31,2016-03-21,711243947
JNJ,Johnson & Johnson Inc,,JNJ,2016-05-31,2016-03-21,711243947
JPM,JP Morgan Chase & Co,,JPM,2016-05-31,2016-03-21,711243947
KO,The Coca-Cola Company,,KO,2016-05-31,2016-03-21,711243947
LLY,Eli Lilly and Company,,LLY,2016-05-31,2016-03-21,711243947
LMT,Lockheed-Martin,,LMT,2016-05-31,2016-03-21,711243947
LOW,Lowe's,,LOW,2016-05-31,2016-03-21,711243947
MA,Mastercard Inc,,MA,2016-05-31,2016-03-21,711243947
MCD,McDonald's Corp,,MCD,2016-05-31,2016-03-21,711243947
MDLZ,Mondelēz International,,MDLZ,2016-05-31,2016-03-21,711243947
MDT,Medtronic Inc.,,MDT,2016-05-31,2016-03-21,711243947
MET,Metlife Inc.,,MET,2016-05-31,2016-03-21,711243947
MMM,3M Company,,MMM,2016-05-31,2016-03-21,711243947
MO,Altria Group,,MO,2016-05-31,2016-03-21,711243947
MON,Monsanto,,MON,2016-05-31,2016-03-21,711243947
MRK,Merck & Co.,,MRK,2016-05-31,2016-03-21,711243947
MS,Morgan Stanley,,MS,2016-05-31,2016-03-21,711243947
MSFT,Microsoft,,MSFT,2016-05-31,2016-03-21,711243947
NEE,NextEra Energy,,NEE,2016-05-31,2016-03-21,711243947
NKE,Nike,,NKE,2016-05-31,2016-03-21,711243947
NOV,National Oilwell Varco,,NOV,2016-05-31,2016-03-21,711243947
NSC,Norfolk Southern Corporation,,NSC,2016-05-31,2016-03-21,711243947
ORCL,Oracle Corporation,,ORCL,2016-05-31,2016-03-21,711243947
OXY,Occidental Petroleum Corp.,,OXY,2016-05-31,2016-03-21,711243947
PEP,Pepsico Inc.,,PEP,2016-05-31,2016-03-21,711243947
PFE,Pfizer Inc,,PFE,2016-05-31,2016-03-21,711243947
PG,Procter & Gamble Co,,PG,2016-05-31,2016-03-21,711243947
PM,Phillip Morris International,,PM,2016-05-31,2016-03-21,711243947
QCOM,Qualcomm Inc.,,QCOM,2016-05-31,2016-03-21,711243947
RTN,Raytheon Company,,RTN,2016-05-31,2016-03-21,711243947
SBUX,Starbucks Corporation,,SBUX,2016-05-31,2016-03-21,711243947
SLB,Schlumberger,,SLB,2016-05-31,2016-03-21,711243947
SO,Southern Company,,SO,2016-05-31,2016-03-21,711243947
SPG,"Simon Property Group, Inc.",,SPG,2016-05-31,2016-03-21,711243947
T,AT&T Inc,,T,2016-05-31,2016-03-21,711243947
TGT,Target Corp.,,TGT,2016-05-31,2016-03-21,711243947
TWX,Time Warner Inc.,,TWX,2016-05-31,2016-03-21,711243947
TXN,Texas Instruments,,TXN,2016-05-31,2016-03-21,711243947
UNH,UnitedHealth Group Inc.,,UNH,2016-05-31,2016-03-21,711243947
UNP,Union Pacific Corp.,,UNP,2016-05-31,2016-03-21,711243947
UPS,United Parcel Service Inc,,UPS,2016-05-31,2016-03-21,711243947
USB,US Bancorp,,USB,2016-05-31,2016-03-21,711243947
UTX,United Technologies Corp,,UTX,2016-05-31,2016-03-21,711243947
V,Visa Inc.,,V,2016-05-31,2016-03-21,711243947
VZ,Verizon Communications Inc,,VZ,2016-05-31,2016-03-21,711243947
WBA,Walgreens Boots Alliance,,WBA,2016-05-31,2016-03-21,711243947
WFC,Wells Fargo,,WFC,2016-05-31,2016-03-21,711243947
WMT,Wal-Mart,,WMT,2016-05-31,2016-03-21,711243947
XOM,Exxon Mobil Corp,,XOM,2016-05-31,2016-03-21,711243947
AAPL,Apple Inc.,,AAPL,2016-06-30,2016-06-18,725882994
ABBV,AbbVie Inc.,,ABBV,2016-06-30,2016-06-18,725882994
ABT,Abbott Laboratories,,ABT,2016-06-30,2016-06-18,725882994
ACN,Accenture plc,,ACN,2016-06-30,2016-06-18,725882994
AIG,American International Group Inc.,,AIG,2016-06-30,2016-06-18,725882994
ALL,Allstate Corp.,,ALL,2016-06-30,2016-06-18,725882994
AMGN,Amgen Inc.,,AMGN,2016-06-30,2016-06-18,725882994
AMZN,Amazon.com,,AMZN,2016-06-30,2016-06-18,725882994
APA,Apache Corp.,,APA,2016-06-30,2016-06-18,725882994
AXP,American Express Inc.,,AXP,2016-06-30,2016-06-18,725882994
BA,Boeing Co.,,BA,2016-06-30,2016-06-18,725882994
BAC,Bank of America Corp,,BAC,2016-06-30,2016-06-18,725882994
BAX,Baxter International Inc,,BAX,2016-06-30,2016-06-18,725882994
